id,Gender,Age,City,Profession,Academic Pressure,Work Pressure,CGPA,Study Satisfaction,Job Satisfaction,Sleep Duration,Dietary Habits,Degree,Work/Study Hours,Financial Stress
2294,1,29,9,11,3,0,7,1,0,0,3,25,9,4
2295,0,23,24,11,4,0,7,1,0,0,0,1,6,1
2305,0,27,21,11,4,0,5,5,0,1,3,1,0,4
2310,0,29,39,11,5,0,6,2,0,3,3,7,2,5
2312,0,30,32,11,2,0,7,3,0,3,3,11,11,1
2314,0,21,33,11,3,0,6,5,0,3,3,15,8,3
2322,0,32,9,11,5,0,7,2,0,0,3,15,2,5
2325,1,20,3,11,5,0,8,2,0,2,1,11,3,5
2330,0,25,11,11,5,0,8,2,0,2,1,27,1,5
2343,1,31,17,11,1,0,5,1,0,3,0,5,10,2
2348,1,20,5,11,5,0,6,5,0,2,3,11,12,2
2351,0,23,8,11,3,0,7,3,0,1,3,4,5,5
2358,1,31,11,11,1,0,9,4,0,3,1,16,2,1
2364,0,34,45,11,1,0,9,5,0,1,1,2,1,3
2372,1,24,9,11,3,0,9,2,0,1,3,11,10,4
2376,1,32,46,11,3,0,9,4,0,1,1,13,9,3
2385,1,30,32,11,4,0,6,1,0,3,0,14,0,3
2399,0,18,46,11,4,0,7,1,0,2,3,11,7,2
2405,1,33,29,11,2,0,7,4,0,1,0,17,12,2
2406,1,34,21,11,4,0,7,1,0,1,3,25,11,2
2407,0,20,14,11,3,0,6,4,0,0,0,11,4,2
2408,0,22,3,11,5,0,7,3,0,0,1,8,9,5
2418,1,34,45,11,1,0,7,3,0,1,1,25,11,3
2423,0,30,6,11,5,0,6,1,0,0,3,1,10,3
2425,1,19,48,11,3,0,5,4,0,3,1,11,10,3
2431,0,19,25,11,4,0,5,1,0,3,0,11,0,4
2432,1,20,32,11,5,0,5,2,0,3,3,11,5,5
2439,1,25,14,11,4,0,9,2,0,2,0,22,2,5
2444,0,30,1,11,5,0,9,5,0,2,1,27,12,1
2460,1,26,16,11,4,0,7,1,0,2,1,1,0,5
2461,0,21,48,11,1,0,5,2,0,3,3,0,10,2
2471,0,28,44,11,4,0,9,1,0,2,3,4,12,3
2474,1,18,25,11,3,0,8,5,0,1,3,11,5,5
2482,1,24,11,11,2,0,5,1,0,2,3,1,10,5
2486,1,29,45,11,4,0,8,5,0,3,3,23,1,2
2490,1,28,5,11,5,0,8,5,0,1,3,20,8,2
2494,1,31,49,11,3,0,8,5,0,2,1,15,12,3
2496,1,25,17,11,5,0,6,2,0,2,3,2,7,2
2500,1,28,51,11,4,0,8,5,0,1,1,22,0,2
2548,1,33,29,11,1,0,9,2,0,0,1,17,3,4
2564,1,30,3,11,4,0,6,2,0,3,1,6,6,5
2568,0,28,50,11,2,0,6,5,0,3,3,15,12,5
2569,1,20,2,11,4,0,6,3,0,2,3,11,8,5
2574,0,18,18,11,1,0,9,3,0,1,0,11,11,2
2576,0,29,21,11,2,0,9,5,0,1,1,7,4,2
2581,1,28,14,11,4,0,7,2,0,2,1,20,8,1
2585,0,24,45,11,1,0,9,2,0,1,1,0,10,3
2589,1,25,32,11,5,0,6,2,0,2,3,25,10,3
2591,1,21,32,11,1,0,7,5,0,3,0,21,4,5
2592,1,21,51,11,1,0,6,1,0,0,1,7,12,1
2605,0,28,24,11,5,0,7,2,0,0,3,8,8,4
2608,0,34,24,11,5,0,6,5,0,2,3,9,11,4
2622,0,29,17,11,4,0,5,2,0,2,3,2,11,3
2629,0,19,3,11,3,0,8,2,0,0,0,11,9,4
2633,0,19,46,11,1,0,8,1,0,3,3,11,0,5
2652,1,21,15,11,5,0,8,5,0,1,3,5,4,3
2654,1,23,17,11,4,0,6,3,0,2,1,25,9,5
2660,0,25,46,11,2,0,8,2,0,0,1,27,4,4
2663,0,29,51,11,4,0,8,2,0,0,3,7,9,3
2672,1,27,38,11,4,0,7,4,0,3,1,1,6,5
2674,0,19,6,11,5,0,7,1,0,2,1,11,11,5
2681,1,26,40,11,3,0,7,4,0,2,1,6,4,5
2685,0,19,50,11,5,0,9,1,0,3,0,11,2,3
2687,0,22,11,11,3,0,9,1,0,2,1,4,0,3
2689,0,23,16,11,1,0,9,4,0,3,3,1,7,5
2695,1,29,16,11,4,0,9,1,0,2,3,4,2,5
2696,1,21,46,11,1,0,7,1,0,0,0,1,8,2
2704,1,24,1,11,4,0,7,3,0,0,1,10,8,2
2710,1,24,24,11,2,0,8,2,0,0,0,17,10,1
2712,1,32,16,11,4,0,5,5,0,3,1,17,12,3
2721,0,22,50,11,3,0,8,4,0,2,3,5,6,2
2724,1,23,50,11,3,0,6,3,0,1,3,17,1,1
2726,0,33,18,11,4,0,5,5,0,2,1,9,11,4
2743,0,27,11,11,4,0,6,3,0,0,0,12,4,5
2749,0,26,25,11,3,0,9,3,0,1,1,18,7,2
2754,1,24,14,11,2,0,5,5,0,2,3,2,10,3
2755,1,33,21,11,5,0,9,2,0,1,1,6,4,4
2759,1,33,51,11,4,0,8,2,0,2,1,5,10,5
2766,0,25,9,11,3,0,9,5,0,1,3,2,0,3
2770,0,27,14,11,2,0,5,2,0,3,3,3,12,5
2772,0,25,6,11,3,0,8,2,0,1,3,9,5,5
2774,1,28,16,11,5,0,8,2,0,1,1,1,11,2
2777,0,21,50,11,1,0,7,3,0,0,1,17,10,5
2779,1,29,11,11,2,0,7,5,0,0,3,1,3,2
2780,0,32,37,11,4,0,5,4,0,0,1,20,11,3
2781,1,34,49,11,3,0,8,3,0,3,1,15,12,3
2789,1,25,32,11,5,0,8,3,0,1,0,1,11,5
2793,0,21,5,11,1,0,8,5,0,3,1,1,8,3
2797,1,19,40,11,5,0,5,3,0,3,3,11,10,3
2798,1,22,2,11,3,0,8,4,0,0,1,6,7,1
2799,1,33,25,11,2,0,7,3,0,1,1,2,12,3
2804,0,19,11,11,4,0,5,3,0,2,3,11,11,5
2805,1,21,50,11,4,0,5,4,0,2,0,0,6,5
2811,1,20,15,11,3,0,8,3,0,2,0,11,9,5
2814,0,20,51,11,1,0,7,4,0,1,0,11,1,2
2815,1,18,45,11,4,0,6,3,0,1,1,11,12,1
2816,0,21,46,11,5,0,6,4,0,0,1,7,9,4
2819,1,21,6,11,5,0,9,4,0,2,0,25,8,5
2841,0,21,14,11,1,0,8,2,0,3,3,21,2,2
2850,1,29,11,11,5,0,9,3,0,1,1,7,12,3
2854,0,28,11,11,1,0,9,2,0,0,3,0,0,1
2858,1,33,18,11,4,0,7,1,0,3,1,20,4,3
2864,1,24,50,11,5,0,5,5,0,0,3,3,6,4
2867,1,29,3,11,5,0,8,1,0,2,1,15,4,1
2869,1,32,5,11,1,0,5,5,0,3,1,23,5,5
2871,1,32,32,11,5,0,8,3,0,1,1,3,11,5
2875,1,26,17,11,4,0,9,3,0,0,3,5,10,2
2881,0,23,25,11,1,0,6,1,0,1,0,4,0,1
2886,0,29,8,11,5,0,7,1,0,3,1,13,8,2
2903,1,27,37,11,4,0,9,5,0,0,3,27,11,5
2907,1,31,40,11,2,0,5,4,0,2,3,11,12,3
2908,0,32,29,11,2,0,8,1,0,3,3,4,8,3
2916,0,31,17,11,1,0,8,3,0,1,0,13,8,1
2918,1,27,9,11,4,0,7,4,0,3,1,0,11,1
2941,0,21,1,11,5,0,8,2,0,2,3,7,10,5
2945,0,20,17,11,4,0,5,1,0,1,0,11,7,5
2951,0,25,17,11,5,0,5,3,0,2,3,7,11,5
2962,0,31,8,11,5,0,7,1,0,0,1,12,5,5
2968,0,24,48,11,2,0,8,2,0,2,1,20,0,2
2970,0,18,17,11,3,0,5,1,0,3,1,11,8,4
2974,1,33,1,11,2,0,6,4,0,1,3,25,6,5
2977,1,25,25,11,4,0,6,3,0,3,0,1,2,3
2978,1,26,17,11,2,0,9,3,0,2,3,6,12,3
2980,0,29,5,11,3,0,6,3,0,2,3,15,11,2
2981,0,21,46,11,3,0,5,4,0,2,1,5,11,5
2982,0,18,24,11,4,0,5,2,0,3,3,11,3,3
2999,1,18,25,11,5,0,5,1,0,0,1,11,10,2
3016,1,18,29,11,5,0,8,5,0,0,0,11,6,4
3024,1,31,51,11,1,0,9,4,0,1,3,17,2,2
3033,1,31,50,11,5,0,5,2,0,3,1,12,12,5
3034,0,21,44,11,5,0,8,4,0,2,3,5,12,4
3037,1,24,24,11,1,0,5,3,0,2,0,21,7,5
3038,1,31,5,11,4,0,8,5,0,2,0,11,6,3
3042,1,24,18,11,2,0,9,4,0,2,3,5,9,2
3044,1,18,17,11,5,0,8,5,0,2,1,11,7,5
3054,1,20,21,11,5,0,8,4,0,2,3,11,6,2
3067,0,30,24,11,3,0,8,2,0,0,1,27,10,3
3078,0,20,14,11,4,0,6,3,0,2,3,11,8,1
3081,1,20,33,11,3,0,5,3,0,0,3,11,7,3
3086,1,19,39,11,1,0,5,3,0,2,1,11,2,2
3091,1,23,16,11,5,0,9,4,0,3,1,1,10,4
3101,1,29,11,11,5,0,8,1,0,1,1,25,9,5
3110,0,19,17,11,1,0,8,4,0,3,0,11,8,2
3114,1,28,18,11,3,0,5,1,0,2,1,19,12,2
3115,0,32,3,11,5,0,8,5,0,2,3,5,12,5
3121,0,25,24,11,4,0,8,2,0,3,1,2,9,2
3124,0,29,44,11,2,0,9,3,0,2,0,14,12,5
3128,0,23,39,11,5,0,5,5,0,2,3,22,11,4
3135,0,24,16,11,3,0,7,3,0,1,0,2,1,2
3136,0,18,46,11,5,0,8,1,0,1,0,11,9,1
3139,1,31,24,11,1,0,8,5,0,0,3,3,6,3
3140,0,26,14,11,4,0,8,4,0,0,1,7,9,2
3154,1,32,37,11,5,0,9,1,0,2,1,12,4,3
3157,0,20,46,11,4,0,8,4,0,2,3,11,9,5
3159,0,31,5,11,5,0,9,5,0,3,3,2,11,3
3161,0,30,50,11,4,0,5,5,0,2,1,11,8,2
3162,0,20,46,11,1,0,6,3,0,2,1,11,5,5
3166,1,33,49,11,3,0,7,3,0,2,3,17,12,5
3170,1,26,51,11,3,0,5,4,0,1,3,2,3,3
3175,1,33,17,11,2,0,6,3,0,1,3,25,8,1
3177,1,27,24,11,4,0,9,4,0,2,0,10,9,3
3184,0,24,6,11,1,0,5,3,0,0,0,8,10,1
3185,0,20,2,11,5,0,6,5,0,2,0,11,9,2
3186,0,31,37,11,2,0,7,4,0,1,3,11,11,2
3193,1,22,45,11,2,0,7,3,0,2,1,25,11,5
3194,1,29,50,11,3,0,5,4,0,3,1,15,11,1
3195,0,32,50,11,4,0,8,3,0,3,1,7,4,1
3196,0,28,46,11,1,0,8,1,0,3,0,25,8,4
3198,1,32,45,11,5,0,9,1,0,2,0,12,11,3
3209,0,34,16,11,5,0,5,5,0,3,1,21,1,2
3222,1,32,8,11,5,0,9,2,0,3,1,5,12,3
3226,1,23,39,11,1,0,6,1,0,0,1,10,9,1
3227,1,28,49,11,4,0,5,4,0,3,3,26,10,5
3228,0,33,8,11,1,0,8,4,0,1,0,27,12,2
3234,1,27,5,11,1,0,7,1,0,0,0,1,8,2
3235,0,25,51,11,5,0,7,2,0,3,3,10,8,5
3245,0,28,45,11,3,0,9,1,0,3,0,12,2,3
3253,1,21,29,11,2,0,9,2,0,2,1,18,1,1
3258,1,23,32,11,5,0,9,3,0,3,3,4,2,4
3260,1,25,25,11,2,0,9,3,0,2,3,24,6,3
3261,1,29,45,11,4,0,7,1,0,1,3,4,6,4
3266,0,33,24,11,3,0,6,1,0,1,1,2,7,1
3268,0,30,21,11,4,0,8,2,0,0,1,20,11,5
3271,1,24,17,11,4,0,5,1,0,3,1,11,6,5
3273,1,19,48,11,2,0,7,1,0,3,3,11,5,5
3281,0,20,3,11,5,0,7,1,0,0,1,11,10,5
3282,0,19,48,11,4,0,8,2,0,1,3,11,4,3
3289,1,24,37,11,1,0,6,2,0,2,0,0,10,1
3301,0,31,24,11,5,0,9,1,0,1,1,2,8,4
3304,0,24,1,11,4,0,6,1,0,0,3,1,12,5
3305,0,29,18,11,3,0,9,1,0,2,1,12,11,2
3312,1,33,8,11,2,0,7,4,0,2,3,21,7,2
3319,0,33,8,11,1,0,9,1,0,1,0,17,12,2
3331,0,23,44,11,4,0,8,1,0,3,1,21,2,3
3337,1,32,14,11,3,0,9,3,0,1,3,17,8,4
3339,0,23,1,11,2,0,8,4,0,1,1,18,12,3
3341,1,25,24,11,5,0,5,1,0,1,0,2,11,5
3343,0,31,46,11,3,0,5,2,0,1,3,17,4,5
3344,1,28,50,11,5,0,5,4,0,1,1,21,9,4
3345,0,21,51,11,5,0,5,2,0,2,0,20,6,4
3350,0,28,46,11,5,0,5,3,0,3,3,4,6,3
3352,1,23,14,11,3,0,7,4,0,1,1,0,7,4
3357,1,23,14,11,5,0,9,1,0,0,1,1,3,5
3359,1,21,14,11,4,0,7,4,0,0,3,2,8,5
3377,1,28,17,11,2,0,5,1,0,2,0,7,9,3
3379,0,25,45,11,1,0,7,2,0,1,3,0,6,2
3385,0,29,2,11,2,0,9,2,0,0,1,13,0,2
3390,1,30,29,11,3,0,7,4,0,1,0,4,7,3
3393,0,28,24,11,4,0,6,4,0,2,3,20,9,4
3401,1,19,21,11,3,0,9,5,0,0,0,11,12,5
3405,0,24,37,11,5,0,5,5,0,3,1,25,0,3
3416,1,20,14,11,1,0,6,2,0,1,1,11,10,5
3420,1,34,2,11,4,0,7,3,0,1,3,25,5,3
3429,0,25,21,11,5,0,5,5,0,2,1,23,8,5
3430,1,24,37,11,1,0,9,4,0,1,3,21,8,2
3436,1,23,32,11,1,0,8,4,0,0,3,21,4,5
3437,0,32,21,11,5,0,9,2,0,2,0,8,9,1
3438,1,18,37,11,4,0,7,1,0,3,0,11,10,2
3442,1,21,17,11,4,0,5,5,0,1,1,11,7,5
3456,0,32,44,11,1,0,8,5,0,2,1,7,11,4
3457,1,30,21,11,3,0,8,2,0,3,3,12,6,5
3461,0,25,16,11,2,0,9,4,0,2,1,1,5,3
3464,0,28,50,11,5,0,8,3,0,0,3,9,6,5
3466,0,32,11,11,4,0,8,2,0,2,3,2,12,1
3469,1,21,2,11,4,0,5,3,0,1,3,0,7,5
3477,0,20,45,11,3,0,5,4,0,0,0,11,7,4
3483,1,23,21,11,1,0,8,5,0,1,3,4,4,3
3490,1,32,33,11,4,0,8,3,0,0,1,7,12,5
3491,1,25,38,11,3,0,9,1,0,0,3,17,4,4
3493,0,29,45,11,2,0,8,4,0,1,0,14,6,2
3498,1,20,51,11,5,0,6,1,0,1,0,11,11,4
3500,1,30,38,11,2,0,9,3,0,0,3,15,6,5
3506,1,28,2,11,3,0,7,4,0,1,3,12,1,4
3515,1,18,1,11,1,0,6,2,0,2,1,11,12,3
3524,0,28,29,11,4,0,6,5,0,2,3,27,6,4
3527,1,19,32,11,5,0,6,3,0,2,1,11,12,3
3539,1,23,29,11,1,0,6,3,0,0,1,4,8,4
3546,1,31,38,11,5,0,6,2,0,2,3,11,6,2
3572,0,20,6,11,1,0,9,3,0,1,1,11,3,1
3573,0,21,48,11,5,0,5,1,0,1,3,0,10,5
3580,1,27,25,11,5,0,8,5,0,0,3,6,9,5
3586,0,23,32,11,1,0,9,4,0,3,3,1,8,5
3588,1,27,16,11,5,0,5,2,0,3,0,25,1,2
3590,0,32,17,11,5,0,5,3,0,0,3,12,8,4
3594,0,33,37,11,4,0,7,2,0,1,3,13,11,5
3596,1,24,5,11,5,0,7,1,0,0,0,6,8,4
3599,0,27,11,11,2,0,7,2,0,3,0,16,7,5
3601,1,22,46,11,1,0,7,1,0,0,1,18,6,4
3607,0,23,46,11,5,0,6,1,0,1,3,9,0,5
3611,0,27,44,11,5,0,7,4,0,3,1,8,11,5
3612,0,28,44,11,2,0,9,3,0,2,1,7,7,2
3617,0,23,48,11,4,0,9,2,0,1,3,19,10,4
3639,1,34,5,11,4,0,8,5,0,1,0,22,0,1
3641,1,28,6,11,5,0,5,2,0,2,3,3,8,3
3643,1,27,45,11,1,0,5,3,0,0,3,27,10,2
3644,1,33,44,11,3,0,5,4,0,1,0,15,11,2
3651,0,30,1,11,2,0,9,1,0,2,0,25,1,5
3652,0,20,32,11,3,0,5,3,0,1,1,11,6,3
3656,1,23,33,11,5,0,9,2,0,2,3,7,12,5
3660,1,31,2,11,1,0,9,3,0,2,3,1,12,4
3670,1,25,29,11,4,0,5,2,0,2,1,10,12,2
3674,0,33,17,11,4,0,9,4,0,2,3,2,2,3
3682,0,23,46,11,2,0,7,3,0,0,0,8,8,4
3684,0,21,39,11,4,0,8,1,0,2,1,21,9,2
3688,0,34,44,11,3,0,5,2,0,1,3,8,11,1
3691,1,30,2,11,5,0,6,2,0,3,3,27,12,3
3700,0,27,32,11,5,0,7,3,0,2,3,9,7,3
3705,1,18,50,11,3,0,5,1,0,2,0,11,10,4
3707,0,24,45,11,4,0,8,2,0,3,0,10,5,4
3710,1,24,9,11,4,0,8,4,0,0,1,0,6,2
3727,1,28,15,11,5,0,9,2,0,0,1,4,7,5
3728,1,32,49,11,5,0,6,1,0,2,3,8,5,3
3730,1,29,38,11,3,0,6,3,0,3,3,3,0,5
3737,0,18,50,11,3,0,5,3,0,2,3,11,7,1
3739,0,29,38,11,2,0,8,4,0,3,3,7,0,2
3741,1,21,46,11,2,0,8,4,0,0,3,0,1,3
3754,1,21,6,11,5,0,8,1,0,1,3,0,12,5
3755,1,22,17,11,2,0,9,5,0,2,1,15,7,1
3763,0,24,15,11,5,0,5,1,0,1,3,9,11,3
3769,0,22,6,11,5,0,5,4,0,0,3,17,3,4
3781,1,19,1,11,4,0,9,3,0,1,3,11,4,3
3788,0,25,46,11,1,0,6,4,0,3,1,10,12,4
3792,1,28,24,11,5,0,7,2,0,3,3,23,11,3
3794,1,25,1,11,1,0,7,5,0,1,0,2,0,2
3801,1,18,3,11,5,0,8,4,0,0,3,11,10,5
3812,1,18,38,11,5,0,8,3,0,3,0,11,2,4
3814,0,24,40,11,2,0,6,5,0,0,1,3,6,2
3817,1,29,15,11,2,0,9,2,0,0,3,17,8,1
3818,1,20,38,11,5,0,5,3,0,2,3,11,11,5
3828,0,27,24,11,4,0,9,3,0,3,3,0,11,1
3831,1,31,49,11,1,0,8,4,0,0,0,0,2,3
3844,1,34,14,11,4,0,8,3,0,2,1,22,10,1
3845,1,23,14,11,4,0,5,1,0,1,0,6,11,4
3852,0,23,33,11,5,0,6,3,0,0,1,8,1,1
3857,0,20,25,11,4,0,9,4,0,2,3,11,7,5
3862,1,24,50,11,3,0,9,3,0,3,0,4,10,4
3865,1,19,14,11,1,0,6,2,0,0,1,11,0,1
3870,1,31,39,11,5,0,9,5,0,3,1,11,6,5
3874,0,23,50,11,1,0,6,2,0,0,3,25,10,3
3880,1,26,16,11,3,0,9,5,0,3,1,15,2,1
3885,1,31,39,11,5,0,9,3,0,0,1,5,11,3
3887,1,23,24,11,5,0,8,1,0,0,1,0,8,3
3888,1,29,21,11,5,0,9,1,0,1,1,0,9,4
3895,1,21,44,11,5,0,7,2,0,0,1,21,11,4
3920,1,32,21,11,1,0,5,3,0,2,0,15,8,5
3921,1,26,21,11,1,0,5,4,0,0,0,4,7,2
3924,1,25,1,11,1,0,7,3,0,2,0,0,9,2
3928,0,22,5,11,1,0,7,1,0,2,1,2,10,5
3931,0,29,45,11,3,0,6,2,0,1,3,0,1,2
3934,0,30,14,11,2,0,9,3,0,0,1,2,7,3
3939,0,33,39,11,2,0,6,2,0,3,1,3,8,5
3940,1,26,11,11,1,0,7,1,0,0,1,13,7,4
3951,1,22,2,11,1,0,7,2,0,1,3,2,11,5
3961,1,29,29,11,3,0,9,4,0,2,3,8,11,2
3962,0,24,46,11,4,0,6,2,0,2,0,3,12,3
3963,0,23,2,11,1,0,7,1,0,3,1,10,0,3
3971,1,23,5,11,2,0,8,4,0,1,1,2,8,3
3983,1,18,48,11,4,0,6,4,0,3,1,11,2,2
3987,0,18,2,11,2,0,8,5,0,3,1,11,3,3
3990,1,33,16,11,3,0,9,1,0,0,3,2,7,2
3999,1,21,29,11,1,0,5,4,0,2,1,4,0,2
4001,1,33,38,11,1,0,9,2,0,1,1,11,1,1
4004,0,27,50,11,5,0,8,2,0,1,1,25,7,2
4006,1,23,9,11,3,0,5,4,0,1,0,3,0,3
4013,0,24,9,11,5,0,8,1,0,2,0,13,0,2
4015,1,20,29,11,3,0,8,3,0,2,1,11,10,4
4016,1,21,17,11,1,0,8,1,0,1,3,7,8,2
4022,1,23,37,11,2,0,7,3,0,1,0,18,12,3
4027,0,24,45,11,5,0,6,3,0,1,3,0,7,1
4029,0,23,24,11,3,0,9,3,0,3,0,7,2,3
4039,1,24,38,11,3,0,5,3,0,3,3,8,7,5
4047,0,24,44,11,3,0,6,3,0,0,1,1,4,4
4056,1,25,51,11,3,0,7,1,0,0,1,3,5,3
4058,0,27,44,11,5,0,7,5,0,3,3,3,10,5
4060,1,20,1,11,4,0,9,2,0,1,3,11,10,4
4070,1,23,50,11,3,0,5,4,0,0,0,6,5,5
4077,0,19,40,11,4,0,7,3,0,0,3,11,11,2
4078,0,34,25,11,1,0,5,2,0,3,1,18,4,1
4079,0,28,29,11,4,0,8,1,0,1,0,23,11,5
4080,1,21,14,11,1,0,5,4,0,2,1,2,11,2
4081,1,20,32,11,3,0,9,3,0,3,3,11,8,4
4082,1,24,25,11,3,0,6,2,0,0,3,1,10,5
4083,1,25,18,11,2,0,6,1,0,3,1,14,3,2
4090,1,22,21,11,5,0,6,2,0,2,3,25,2,1
4092,0,18,25,11,5,0,6,3,0,3,3,11,11,4
4104,1,33,18,11,4,0,8,4,0,0,1,22,7,1
4111,1,34,25,11,2,0,6,4,0,2,0,12,12,5
4113,0,23,39,11,3,0,5,3,0,1,1,0,5,3
4114,0,30,39,11,5,0,6,1,0,0,0,6,3,5
4117,1,23,50,11,1,0,8,4,0,2,1,1,11,3
4121,1,20,3,11,3,0,8,4,0,0,1,11,10,5
4126,1,20,14,11,5,0,7,4,0,3,1,11,0,5
4127,1,34,21,11,3,0,7,2,0,2,1,22,0,5
4130,1,28,3,11,3,0,7,4,0,3,3,17,7,5
4133,0,34,16,11,3,0,7,1,0,1,3,0,0,2
4137,1,19,6,11,5,0,8,3,0,0,3,11,7,3
4141,1,26,50,11,5,0,5,4,0,2,1,7,12,5
4146,1,25,45,11,5,0,6,2,0,0,3,5,12,4
4171,0,27,38,11,3,0,6,3,0,2,0,10,6,2
4174,0,34,45,11,4,0,8,5,0,0,3,7,7,1
4183,1,19,49,11,2,0,8,5,0,0,0,11,8,4
4187,1,23,1,11,2,0,5,5,0,0,1,1,9,5
4188,1,31,46,11,1,0,9,3,0,2,1,15,0,1
4189,1,31,49,11,1,0,9,3,0,0,0,13,10,5
4191,1,31,33,11,4,0,9,5,0,2,0,5,5,1
4202,1,19,2,11,4,0,7,5,0,3,1,11,12,4
4210,1,25,5,11,3,0,9,4,0,0,3,6,3,4
4213,0,26,51,11,1,0,6,4,0,2,1,2,10,2
4226,0,22,33,11,5,0,9,1,0,3,3,21,9,5
4227,0,25,21,11,5,0,7,3,0,3,1,4,11,5
4241,1,20,15,11,1,0,5,4,0,1,3,11,10,3
4243,0,29,29,11,4,0,8,3,0,3,3,4,9,2
4248,1,19,6,11,5,0,8,3,0,3,1,11,4,4
4249,1,27,29,11,5,0,8,1,0,0,1,3,12,2
4252,1,34,14,11,3,0,8,3,0,2,1,22,5,1
4263,0,28,29,11,5,0,9,2,0,3,1,15,5,1
4267,0,20,25,11,5,0,5,3,0,0,3,11,11,4
4271,0,24,1,11,3,0,8,3,0,1,1,5,6,4
4277,0,24,44,11,4,0,8,2,0,2,3,1,7,5
4281,0,26,45,11,4,0,8,2,0,0,1,1,5,2
4284,0,18,5,11,3,0,9,4,0,0,0,11,9,4
4304,0,22,16,11,4,0,6,4,0,0,3,21,8,5
4308,0,33,32,11,3,0,6,3,0,0,3,19,2,3
4309,1,18,1,11,3,0,6,4,0,1,3,11,10,4
4313,1,26,24,11,5,0,9,1,0,2,1,4,12,1
4316,0,29,17,11,5,0,7,2,0,2,0,18,7,1
4324,1,28,8,11,2,0,8,3,0,3,0,2,10,1
4325,1,22,33,11,4,0,8,1,0,0,0,9,0,4
4333,1,27,24,11,1,0,5,4,0,1,3,22,12,2
4335,1,29,8,11,5,0,9,1,0,0,3,3,11,5
4337,1,28,51,11,1,0,7,4,0,2,3,26,10,3
4343,0,29,46,11,2,0,8,2,0,0,1,15,10,5
4345,0,24,51,11,2,0,8,1,0,3,1,6,7,3
4346,1,34,1,11,1,0,9,2,0,2,1,2,3,2
4349,1,20,14,11,2,0,8,3,0,1,3,11,10,1
4356,0,28,49,11,3,0,7,1,0,2,1,17,10,3
4358,1,28,17,11,1,0,7,4,0,0,3,2,1,4
4362,0,19,48,11,4,0,5,5,0,2,0,11,12,1
4366,1,31,37,11,3,0,9,3,0,2,1,2,12,1
4379,0,32,14,11,2,0,8,2,0,1,0,4,6,4
4380,1,20,38,11,2,0,5,3,0,1,3,11,10,1
4381,0,23,46,11,5,0,7,3,0,1,0,2,1,5
4390,0,29,51,11,4,0,9,5,0,2,0,0,3,2
4399,0,19,11,11,1,0,6,2,0,1,0,11,5,1
4410,1,21,1,11,1,0,6,2,0,0,3,1,9,5
4411,1,26,2,11,3,0,8,5,0,1,1,22,4,1
4413,1,28,51,11,2,0,8,1,0,0,1,7,6,3
4414,1,23,5,11,3,0,6,5,0,3,3,18,4,5
4417,1,18,21,11,5,0,6,3,0,2,1,11,6,5
4424,1,19,21,11,4,0,7,3,0,0,3,11,4,3
4435,0,29,6,11,3,0,5,4,0,1,0,27,12,4
4437,1,19,14,11,3,0,9,3,0,3,0,11,2,2
4439,1,22,16,11,1,0,7,4,0,1,1,1,0,1
4440,0,23,39,11,5,0,7,5,0,2,3,1,10,1
4441,0,28,17,11,3,0,9,5,0,1,1,15,3,1
4447,1,21,24,11,3,0,8,1,0,3,3,14,12,3
4449,1,19,15,11,1,0,8,1,0,2,0,11,5,2
4451,1,29,14,11,4,0,5,1,0,2,3,23,6,5
4461,0,20,38,11,2,0,8,4,0,1,1,11,12,3
4464,0,34,3,11,2,0,9,5,0,0,1,7,6,1
4474,1,31,38,11,5,0,5,1,0,2,1,11,11,5
4480,0,22,15,11,4,0,6,5,0,1,1,14,6,4
4484,0,33,44,11,3,0,8,3,0,3,1,21,4,1
4491,1,24,40,11,5,0,5,3,0,1,3,14,8,5
4492,0,20,18,11,3,0,6,1,0,1,0,11,11,4
4499,1,20,32,11,5,0,5,2,0,2,0,11,4,5
4500,0,29,48,11,3,0,7,1,0,2,1,4,10,5
4509,0,29,15,11,4,0,7,4,0,2,1,10,5,5
4510,0,21,38,11,3,0,5,2,0,1,0,18,8,4
4511,0,33,50,11,1,0,7,2,0,1,1,25,12,4
4516,0,30,45,11,2,0,8,2,0,3,0,15,0,2
4519,0,24,40,11,3,0,6,2,0,0,1,11,7,1
4528,0,20,46,11,3,0,7,1,0,1,3,11,12,3
4538,0,30,21,11,2,0,8,5,0,1,3,10,12,5
4546,1,25,45,11,5,0,8,2,0,1,3,16,10,4
4560,1,23,51,11,1,0,9,2,0,2,1,14,0,2
4564,0,28,6,11,3,0,7,4,0,3,3,25,0,3
4570,1,22,21,11,2,0,9,2,0,2,3,6,6,3
4571,1,29,15,11,2,0,9,4,0,2,1,1,12,5
4591,1,27,29,11,4,0,6,3,0,2,3,4,8,1
4607,1,33,33,11,5,0,7,3,0,1,3,4,12,4
4611,0,33,44,11,5,0,8,4,0,0,3,11,12,4
4614,0,21,6,11,3,0,5,1,0,3,1,21,11,3
4615,0,27,14,11,3,0,7,3,0,1,1,13,11,1
4618,0,26,3,11,5,0,5,1,0,3,1,4,7,1
4621,1,23,39,11,1,0,9,2,0,0,1,1,9,5
4624,1,21,51,11,5,0,6,4,0,1,0,1,10,2
4635,0,20,11,11,5,0,7,2,0,1,1,11,12,2
